timestamp,usercount,instancecount,tootscount
1588510800,3980011,1320,448189244
1588514400,3980078,1316,448204520
1588518000,3980102,1316,448225237
1588521600,3980212,1316,448247309
1588525200,3980322,1317,448267404
1588528800,3980420,1318,448282045
1588532400,3981657,1340,448544892
1588536000,3981469,1341,448579754
1588539600,3981939,1342,448615282
1588543200,3982099,1341,448631195
1588546800,3982208,1340,448645602
1588550400,3982341,1341,448658854
1588554000,3982438,1341,448671879
1588557600,3982588,1339,448686054
1588561200,3982710,1340,448701606
1588564800,3982868,1340,448715392
1588568400,3983031,1340,448724494
1588572000,3983201,1341,448738552
1588575600,3983253,1341,448752801
1588579200,3983344,1340,448760729
1588582800,3983434,1341,448775953
1588586400,3983521,1339,448792004
1588590000,3983661,1339,448808569
1588593600,3983755,1339,448827994
1588597200,3983891,1337,448844424
1588600800,3983979,1337,448865729
1588604400,3984061,1340,448883722
1588608000,3984159,1340,448907108
1588611600,3984282,1338,448928072
1588615200,3984402,1337,448949334
1588618800,3984523,1336,448968261
1588622400,3984594,1335,448983888
1588626000,3984699,1334,449000576
1588629600,3984850,1333,449016664
1588633200,3985015,1336,449033279
1588636800,3985149,1336,449011787
1588640400,3985159,1336,449026217
1588644000,3985306,1336,449042084
1588647600,3985490,1336,449057932
1588651200,3985630,1335,449075360
1588654800,3985784,1335,449090129
1588658400,3985843,1335,449105530
1588662000,3985979,1331,449120908
1588665600,3986125,1336,449136679
1588669200,3986244,1337,449136011
1588672800,3986366,1337,449150562
1588676400,3986488,1336,449166961
1588680000,3986621,1335,449185655
1588683600,3986695,1335,449206033
1588687200,3986827,1336,449226854
1588690800,3986782,1335,449245429
1588694400,3986928,1339,449262925
1588698000,3986886,1338,449284443
1588701600,3986974,1336,449307231
1588705200,3987125,1337,449323739
1588708800,3987322,1338,449339210
1588712400,3987494,1339,449354734
1588716000,3987667,1339,449369738
1588719600,3987801,1340,449385760
1588723200,3987915,1341,449401555
1588726800,3988071,1341,449416935
1588730400,3988286,1341,449433658
1588734000,3988447,1341,449450438
1588737600,3988556,1341,449463629
1588741200,3988774,1342,449478165
1588744800,3988810,1343,449491182
1588748400,3988960,1343,449504702
1588752000,3989119,1341,449519482
1588755600,3989320,1342,449534068
1588759200,3989476,1343,449549688
1588762800,3989641,1342,449564865
1588766400,3989777,1342,449584224
1588770000,3989909,1340,449606149
1588773600,3990017,1339,449624956
1588777200,3990169,1341,449638935
1588780800,3990323,1342,449657759
1588784400,3990484,1340,449655124
1588788000,3990631,1341,449674329
1588791600,3990802,1341,449687973
1588795200,3990949,1343,449702639
1588798800,3991099,1343,449718513
1588802400,3991182,1343,449733620
1588806000,3991260,1342,449748260
1588809600,3991307,1342,449763657
1588813200,3991419,1343,449777825
1588816800,3991558,1343,449791780
1588820400,3991606,1340,449808124
1588824000,3991687,1338,449816856
1588827600,3991819,1339,449825303
1588831200,3991926,1340,449838548
1588834800,3991978,1340,449852160
1588838400,3992111,1339,449865201
1588842000,3992266,1341,449880293
1588845600,3992447,1340,449896079
1588849200,3992509,1343,449911599
1588852800,3992656,1343,449921438
1588856400,3992808,1342,449941792
1588860000,3992942,1342,449961620
1588863600,3992954,1342,449983341
1588867200,3993120,1343,450007343
1588870800,3993295,1343,450027826
1588874400,3993444,1344,450048208
1588878000,3993594,1343,450066617
1588881600,3993766,1343,450083687
1588885200,3993809,1344,450099329
1588888800,3993892,1343,450113012
1588892400,3994001,1341,450127868
1588896000,3994138,1341,450142616
1588899600,3994247,1342,450154559
1588903200,3994434,1340,450170206
1588906800,3994540,1338,450185393
1588910400,3994700,1338,450200348
1588914000,3994845,1337,450215833
1588917600,3994964,1337,450229118
1588921200,3995107,1334,450244334
1588924800,3995253,1337,450256042
1588928400,3995406,1338,450271735
1588932000,3995533,1338,450287126
1588935600,3995681,1340,450304196
1588939200,3995776,1340,450322495
1588942800,3995892,1336,450343825
1588946400,3995970,1339,450363855
1588950000,3996085,1339,450381395
1588953600,3996237,1339,450403101
1588957200,3996352,1341,450423516
1588960800,3996503,1341,450442706
1588964400,3996658,1340,450454423
1588968000,3996626,1340,450469642
1588971600,3996761,1340,450484278
1588975200,3996767,1342,450497836
1588978800,3996773,1343,450505793
1588982400,3996878,1343,450517791
1588986000,3996976,1344,450531317
1588989600,3997086,1342,450545147
1588993200,3997266,1341,450560162
1588996800,3997358,1340,450573821
1589000400,3997495,1340,450589329
1589004000,3997607,1340,450603524
1589007600,3997743,1339,450617640
1589011200,3997860,1337,450629467
1589014800,3997850,1337,450642766
1589018400,3997971,1338,450653828
1589022000,3998109,1338,450669903
1589025600,3998237,1338,450686458
1589029200,3998063,1338,450705527
1589032800,3998164,1339,450725142
1589036400,3998309,1339,450745001
1589040000,3998495,1340,450735948
1589043600,3998582,1338,450754114
1589047200,3998663,1338,450770464
1589050800,3998791,1337,450770886
1589054400,3998937,1339,450784363
1589058000,3999090,1338,450797028
1589061600,3999172,1337,450810271
1589065200,3999313,1338,450823543
1589068800,3999405,1338,450836862
1589072400,3999383,1336,450851326
1589076000,3999519,1335,450867752
1589079600,3999548,1335,450882312
1589083200,3999634,1334,450896506
1589086800,3999754,1334,450909481
1589090400,3999829,1334,450923342
1589094000,3999904,1335,450936101
1589097600,3999977,1335,450949210
1589101200,3999969,1334,450963687
1589104800,3999999,1335,450978471
1589108400,4000074,1333,450995236
1589112000,4000151,1335,451012982
1589115600,4000219,1335,451031007
1589119200,4000314,1335,451049918
1589122800,4000412,1336,451070190
1589126400,4000513,1336,451081992
1589130000,4000582,1337,451102754
1589133600,4000664,1336,451116471
1589137200,4000738,1337,451131436
1589140800,4000774,1336,451147298
1589144400,4000845,1337,451161247
1589148000,4000889,1338,451176020
1589151600,4000913,1338,451186757
1589155200,4000981,1337,451200261
1589158800,4001051,1337,451215365
1589162400,4001140,1337,451228941
1589166000,4001267,1337,451241079
1589169600,4001289,1337,451251789
1589173200,4001427,1337,451269911
1589176800,4001446,1338,451281631
1589180400,4001541,1337,451296645
1589184000,4001597,1338,451308510
1589187600,4001644,1337,451322578
1589191200,4001739,1338,451338500
1589194800,4001815,1336,451347605
1589198400,4001888,1336,451361625
1589202000,4001978,1338,451381496
1589205600,4002061,1339,451403679
1589209200,4002139,1340,451424552
1589212800,4002246,1339,451446360
1589216400,4002322,1338,451465366
1589220000,4002411,1338,451484582
1589223600,4002514,1337,451502516
1589227200,4002591,1337,451518312
1589230800,4002735,1337,451533841
1589234400,4002780,1337,451548461
1589238000,4002862,1336,451562427
1589241600,4002944,1336,451578073
1589245200,4003013,1335,451595221
1589248800,4003077,1333,451608076
1589252400,4003170,1334,451616498
1589256000,4003255,1335,451633930
1589259600,4003330,1331,451650432
1589263200,4003414,1333,451664561
1589266800,4003509,1334,451678997
1589270400,4003608,1334,451692727
1589274000,4003684,1335,451706818
1589277600,4003768,1333,451721469
1589281200,4003850,1332,451737424
1589284800,4003917,1332,451757333
1589288400,4004004,1334,451781264
1589292000,4004070,1333,451803595
1589295600,4003880,1333,451825860
1589299200,4003946,1333,451848665
1589302800,4004039,1331,451864018
1589306400,4004092,1331,451882600
1589310000,4004194,1331,451900348
1589313600,4004216,1331,451911353
1589317200,4004304,1333,451927558
1589320800,4004399,1333,451943783
1589324400,4004468,1332,451958801
1589328000,4004529,1331,451970668
1589331600,4004571,1332,451984810
1589335200,4004633,1335,452001730
1589338800,4004773,1335,452019737
1589342400,4004828,1335,452035650
1589346000,4004935,1334,452052885
1589349600,4005015,1334,452067597
1589353200,4005088,1334,452056294
1589356800,4005173,1335,452070640
1589360400,4005246,1335,452086074
1589364000,4005321,1335,452102938
1589367600,4005333,1334,452119647
1589371200,4005320,1335,452138039
1589374800,4005350,1335,452157160
1589378400,4005431,1335,452178194
1589382000,4005487,1334,452201572
1589385600,4005533,1333,452217550
1589389200,4005495,1333,452238401
1589392800,4005538,1332,452254047
1589396400,4005620,1332,452265847
1589400000,4005701,1331,452281755
1589403600,4005796,1331,452292166
1589407200,4005882,1332,452302692
1589410800,4005957,1331,452316553
1589414400,4006043,1332,452330197
1589418000,4006141,1332,452346374
1589421600,4006226,1330,452357833
1589425200,4006324,1329,452374411
1589428800,4006436,1326,452390227
1589432400,4006556,1324,452408154
1589436000,4006675,1326,452403878
1589439600,4006771,1327,452419438
1589443200,4006857,1327,452433678
1589446800,4006903,1328,452446707
1589450400,4006990,1329,452463287
1589454000,4007043,1329,452480996
1589457600,4007111,1329,452493203
1589461200,4007211,1329,452510351
1589464800,4006921,1329,452530233
1589468400,4006996,1330,452553225
1589472000,4007067,1330,452576849
1589475600,4007123,1330,452598456
1589479200,4007200,1329,452610555
1589482800,4007209,1329,452624796
1589486400,4007235,1328,452642503
1589490000,4007297,1329,452655861
1589493600,4007378,1327,452673364
1589497200,4007440,1327,452687921
1589500800,4007500,1326,452703016
1589504400,4007553,1326,452711415
1589508000,4007615,1328,452723399
1589511600,4007688,1328,452738040
1589515200,4007780,1329,452756166
1589518800,4007861,1327,452773029
1589522400,4007952,1329,452781888
1589526000,4008008,1327,452795800
1589529600,4008097,1326,452809908
1589533200,4008196,1328,452824114
1589536800,4008268,1327,452839543
1589540400,4008845,1328,452858079
1589544000,4008928,1330,452864870
1589547600,4008991,1329,452883699
1589551200,4009085,1331,452902686
1589554800,4009187,1333,452922645
1589558400,4009279,1329,452939675
1589562000,4009372,1328,452954290
1589565600,4009456,1328,452971902
1589569200,4009547,1330,452984924
1589572800,4009544,1331,452999375
1589576400,4009596,1330,453013474
1589580000,4009716,1330,453028571
1589583600,4009745,1329,453042402
1589587200,4009816,1330,453033199
1589590800,4009952,1330,453047847
1589594400,4009987,1328,453059883
1589598000,4010057,1331,453065358
1589601600,4010139,1330,453077388
1589605200,4010264,1330,453092115
1589608800,4010304,1331,453103336
1589612400,4010409,1330,453117692
1589616000,4010520,1331,453129927
1589619600,4010626,1329,453143223
1589623200,4010713,1330,453158068
1589626800,4010820,1329,453174208
1589630400,4010960,1329,453190694
1589634000,4011072,1328,453206529
1589637600,4011180,1330,453221593
1589641200,4011279,1330,453240683
1589644800,4011237,1330,453255124
1589648400,4011286,1329,453252328
1589652000,4011372,1329,453258725
1589655600,4011468,1329,453274431
1589659200,4011567,1330,453288936
1589662800,4011652,1330,453301190
1589666400,4011739,1329,453311362
1589670000,4011815,1330,453324017
1589673600,4011886,1330,453338129
1589677200,4012002,1330,453353891
1589680800,4012010,1328,453365055
1589684400,4012080,1329,453333473
1589688000,4012179,1328,453348067
1589691600,4012262,1330,453362380
1589695200,4012343,1330,453373610
1589698800,4012411,1330,453386584
1589702400,4012506,1329,453397467
1589706000,4012585,1329,453412099
1589709600,4012688,1329,453427094
1589713200,4012759,1329,453443273
1589716800,4012803,1329,453458926
1589720400,4012874,1329,453474695
1589724000,4012947,1331,453492228
1589727600,4012660,1331,453509553
1589731200,4012741,1330,453525076
1589734800,4012827,1331,453539401
1589738400,4012912,1331,453555017
1589742000,4012900,1330,453566880
1589745600,4012970,1330,453577479
1589749200,4013030,1329,453587895
1589752800,4013081,1329,453586714
1589756400,4013161,1329,453584665
1589760000,4013233,1330,453594747
1589763600,4013280,1330,453606681
1589767200,4013344,1332,453618451
1589770800,4013414,1331,453631935
1589774400,4013527,1328,453644296
1589778000,4013630,1328,453660345
1589781600,4013705,1324,453662411
1589785200,4013783,1324,453675561
1589788800,4013863,1324,453688844
1589792400,4013934,1331,453703509
1589796000,4014021,1333,453718536
1589799600,4014108,1332,453733989
1589803200,4014164,1334,453751924
1589806800,4014217,1334,453770205
1589810400,4014259,1334,453790446
1589814000,4014337,1333,453803934
1589817600,4014427,1333,453822214
1589821200,4014494,1333,453840720
1589824800,4014645,1333,453859733
1589828400,4014659,1332,453870356
1589832000,4014762,1335,453879915
1589835600,4014824,1335,453892044
1589839200,4014876,1337,453899298
1589842800,4014935,1337,453880345
1589846400,4014976,1336,453887104
1589850000,4015024,1335,453894868
1589853600,4015065,1335,453904822
1589857200,4015183,1334,453915128
1589860800,4015202,1334,453923715
1589864400,4015243,1333,453932744
1589868000,4015292,1335,453940896
1589871600,4015340,1336,453949800
1589875200,4015364,1335,453958105
1589878800,4015433,1336,453970099
1589882400,4015491,1335,453983450
1589886000,4015604,1333,453994382
1589889600,4015631,1334,454005200
1589893200,4015654,1334,454020679
1589896800,4015708,1332,454035539
1589900400,4015782,1333,454051330
1589904000,4015823,1332,454065521
1589907600,4015893,1333,454079760
1589911200,4015987,1334,454090491
1589914800,4015985,1334,454095869
1589918400,4016041,1334,454098022
1589922000,4016096,1334,454106675
1589925600,4016157,1334,454115287
1589929200,4016220,1330,454122878
1589932800,4016267,1330,454130925
1589936400,4016317,1331,454140543
1589940000,4016386,1331,454148238
1589943600,4016456,1332,454155352
1589947200,4016553,1329,454165335
1589950800,4016611,1328,454174512
1589954400,4016667,1329,454183241
1589958000,4016745,1331,454192861
1589961600,4016807,1332,454203317
1589965200,4016852,1333,454214182
1589968800,4016897,1333,454224961
1589972400,4016932,1333,454237789
1589976000,4016977,1334,454250229
1589979600,4017028,1333,454263797
1589983200,4017075,1333,454280025
1589986800,4017125,1334,454293753
1589990400,4017170,1333,454307414
1589994000,4017213,1333,454319437
1589997600,4017255,1332,454329499
1590001200,4017292,1332,454336877
1590004800,4017342,1332,454342570
1590008400,4017380,1332,454345197
1590012000,4017461,1332,454354158
1590015600,4017447,1331,454361546
1590019200,4017488,1331,454370848
1590022800,4017526,1330,454379113
1590026400,4017628,1332,454388447
1590030000,4017633,1332,454395976
1590033600,4017700,1332,454406609
1590037200,4017756,1332,454362837
1590040800,4017811,1332,454372299
1590044400,4017888,1331,454380954
1590048000,4017937,1325,454386962
1590051600,4017954,1327,454328950
1590055200,4018010,1328,454339926
1590058800,4018074,1327,454351795
1590062400,4018123,1328,454364110
1590066000,4018204,1328,454430447
1590069600,4018255,1329,454443572
1590073200,4018313,1328,454458790
1590076800,4018364,1327,454472718
1590080400,4018415,1326,454484803
1590084000,4018474,1327,454495312
1590087600,4018542,1326,454505531
1590091200,4018563,1327,454513651
1590094800,4018619,1328,454519479
1590098400,4018671,1327,454527781
1590102000,4018731,1327,454535811
1590105600,4018786,1328,454538517
1590109200,4018836,1329,454547184
1590112800,4018886,1329,454553824
1590116400,4018959,1328,454561907
1590120000,4019028,1330,454572438
1590123600,4019089,1329,454581815
1590127200,4019133,1329,454591397
1590130800,4019207,1327,454600759
1590134400,4019264,1328,454610565
1590138000,4019328,1328,454620391
1590141600,4019434,1327,454631764
1590145200,4019484,1326,454644312
1590148800,4019535,1325,454657827
1590152400,4019585,1325,454673628
1590156000,4019628,1326,454690009
1590159600,4019420,1325,454706558
1590163200,4019464,1324,454699321
1590166800,4019507,1323,454711656
1590170400,4019555,1323,454724010
1590174000,4019597,1324,454735734
1590177600,4019636,1325,454740988
1590181200,4019692,1323,454750160
1590184800,4019712,1323,454756669
1590188400,4019760,1322,454765229
1590192000,4019749,1323,454770325
1590195600,4019796,1321,454778380
1590199200,4019851,1322,454786389
1590202800,4019928,1323,454797156
1590206400,4019979,1321,454807216
1590210000,4019985,1319,454681124
1590213600,4020052,1320,454691054
1590217200,4020159,1317,454836739
1590220800,4020220,1320,454847362
1590224400,4020282,1320,454856869
1590228000,4020355,1320,454869790
1590231600,4020417,1319,454883844
1590235200,4020493,1321,454897542
1590238800,4020467,1317,454909007
1590242400,4020415,1316,454923497
1590246000,4020461,1316,454939083
1590249600,4020477,1316,454957223
1590253200,4020531,1317,454975079
1590256800,4020572,1317,454991773
1590260400,4020630,1316,454999176
1590264000,4020679,1315,455012900
1590267600,4020731,1314,455024451
1590271200,4020791,1314,455036072
1590274800,4020835,1317,455048969
1590278400,4020880,1317,455061827
1590282000,4020923,1317,455072342
1590285600,4020955,1318,455084939
1590289200,4021010,1317,455096094
1590292800,4021063,1318,455109538
1590296400,4021114,1316,455121783
1590300000,4021163,1316,455136006
1590303600,4021239,1315,455149209
1590307200,4021325,1314,455162954
1590310800,4021385,1315,455175667
1590314400,4021437,1316,455191176
1590318000,4021515,1318,455206345
1590321600,4021554,1314,455220559
1590325200,4021586,1314,455236179
1590328800,4021646,1314,455255163
1590332400,4021689,1314,455273382
1590336000,4021812,1315,455287899
1590339600,4021868,1315,455301190
1590343200,4021921,1315,455312671
1590346800,4021986,1316,455322866
1590350400,4022027,1315,455334604
1590354000,4022024,1314,455346092
1590357600,4022044,1317,455353999
1590361200,4022132,1317,455366052
1590364800,4022192,1316,455378119
1590368400,4022244,1318,455388009
1590372000,4022280,1317,455401362
1590375600,4022326,1318,455415742
1590379200,4022388,1315,455429332
1590382800,4022450,1314,455446827
1590386400,4022509,1315,455457928
1590390000,4022605,1316,455470364
1590393600,4022736,1319,455489835
1590397200,4022852,1318,455508223
1590400800,4023001,1319,455523110
1590404400,4023098,1319,455546172
1590408000,4023190,1319,455565653
1590411600,4023290,1319,455589360
1590415200,4023407,1320,455609990
1590418800,4023483,1319,455636764
1590422400,4023624,1319,455661469
1590426000,4023717,1322,455680125
1590429600,4023791,1321,455699316
1590433200,4023917,1321,455712507
1590436800,4023995,1322,455699106
1590440400,4024085,1321,455701288
1590444000,4024156,1321,455710617
1590447600,4024240,1321,455704409
1590451200,4024306,1320,455692234
1590454800,4024374,1321,455697755
1590458400,4024506,1320,455711284
1590462000,4024626,1321,455723912
1590465600,4024771,1318,455739599
1590469200,4024903,1320,455755838
1590472800,4025004,1321,455769626
1590476400,4025145,1323,455766041
1590480000,4025177,1322,455761504
1590483600,4025286,1321,455776907
1590487200,4025434,1320,455794094
1590490800,4025535,1320,455807877
1590494400,4025657,1319,455826733
1590498000,4025764,1320,455847277
1590501600,4025884,1320,455866674
1590505200,4026028,1321,455885143
1590508800,4026199,1321,455905730
1590512400,4026411,1321,455926814
1590516000,4026593,1322,455945554
1590519600,4026713,1322,455961193
1590523200,4026871,1321,455977852
1590526800,4026907,1321,455991740
1590530400,4026989,1321,456007028
1590534000,4027059,1322,455979509
1590537600,4027141,1323,455994649
1590541200,4027161,1321,456008732
1590544800,4027299,1319,456018403
1590548400,4027488,1318,456035336
1590552000,4027644,1318,456053124
1590555600,4027808,1317,456048280
1590559200,4027960,1316,456065181
1590562800,4028110,1316,456079519
1590566400,4028231,1317,456094398
1590570000,4028339,1319,456111128
1590573600,4028479,1320,456128795
1590577200,4028667,1320,456147629
1590580800,4028759,1320,456166525
1590584400,4028974,1321,456190844
1590588000,4029090,1322,456210952
1590591600,4029304,1320,456236922
1590595200,4029688,1320,456261361
1590598800,4030202,1321,456279223
1590602400,4030883,1323,456253010
1590606000,4030922,1322,456209768
1590609600,4030937,1322,456191651
1590613200,4031050,1323,456201585
1590616800,4031105,1322,456210831
1590620400,4031095,1322,456217656
1590624000,4031135,1322,456224554
1590627600,4031190,1323,456234578
1590631200,4031255,1323,456244976
1590634800,4031311,1322,456255425
1590638400,4031375,1318,456267292
1590642000,4031437,1321,456278814
1590645600,4031490,1322,456290060
1590649200,4031553,1320,456301473
1590652800,4031617,1316,456313168
1590656400,4031698,1318,456326051
1590660000,4031755,1319,456339222
1590663600,4031792,1318,456354966
1590667200,4031842,1319,456368432
1590670800,4031910,1320,456375727
1590674400,4031823,1321,456392234
1590678000,4031706,1322,456411656
1590681600,4031638,1322,456427873
1590685200,4031617,1322,456443024
1590688800,4031681,1321,456456506
1590692400,4031736,1321,456467923
1590696000,4031781,1318,456477450
1590699600,4031842,1316,456489342
1590703200,4031913,1318,456498473
1590706800,4031709,1320,456508061
1590710400,4031304,1321,456516322
1590714000,4031031,1322,456519732
1590717600,4031091,1321,456530080
1590721200,4031167,1319,456539782
1590724800,4031223,1320,456531936
1590728400,4031341,1319,456547070
1590732000,4031360,1320,456556392
1590735600,4031433,1320,456567730
1590739200,4031520,1318,456579272
1590742800,4031577,1319,456592323
1590746400,4031658,1318,456607863
1590750000,4031729,1318,456623868
1590753600,4031757,1319,456639140
1590757200,4031779,1319,456657165
1590760800,4031843,1320,456652764
1590764400,4031892,1320,456670000
1590768000,4031966,1319,456687205
1590771600,4032015,1319,456702516
1590775200,4032084,1319,456716928
1590778800,4032143,1319,456728747
1590782400,4032198,1318,456739610
1590786000,4032252,1318,456748775
1590789600,4032333,1318,456758089
1590793200,4032437,1318,456767614
1590796800,4032565,1318,456776113
1590800400,4032785,1317,456785753
1590804000,4033179,1317,456798153
1590807600,4033686,1317,456806949
1590811200,4033990,1317,456821416
1590814800,4034323,1317,456836631
1590818400,4034590,1316,456853253
1590822000,4034825,1317,456868369
1590825600,4035037,1318,456883494
1590829200,4035174,1318,456896781
1590832800,4035285,1316,456910526
1590836400,4035382,1315,456927383
1590840000,4035279,1311,456942678
1590843600,4035268,1311,456959221
1590847200,4035350,1313,456976898
1590850800,4035517,1314,456995132
1590854400,4035708,1317,457014502
1590858000,4035910,1317,457030657
1590861600,4036177,1317,457045043
1590865200,4036449,1316,457058700
1590868800,4036642,1315,457067032
1590872400,4036928,1315,457078337
1590876000,4037089,1315,457090277
1590879600,4037161,1316,457101474
1590883200,4037247,1316,457112682
1590886800,4037299,1318,457123984
1590890400,4037371,1318,457137239
1590894000,4037438,1317,457147427
1590897600,4037500,1313,457161551
1590901200,4037529,1312,457174852
1590904800,4037568,1314,457183406
1590908400,4037617,1311,457199131
1590912000,4037655,1314,457210293
1590915600,4037711,1315,457224652
1590919200,4037720,1315,457240217
1590922800,4037760,1315,457251885
1590926400,4037781,1316,457267232
1590930000,4037824,1315,457284174
1590933600,4037864,1318,457299028
1590937200,4037898,1318,457275796
1590940800,4038047,1318,457291186
1590944400,4038171,1317,457306816
1590948000,4038285,1317,457320800
1590951600,4038363,1316,457332120
1590955200,4038414,1316,457342308
1590958800,4038467,1315,457352858
1590962400,4038526,1314,457362766
1590966000,4038590,1314,457371404
1590969600,4038660,1314,457379373
1590973200,4038707,1314,457382212
1590976800,4038778,1315,457383571
1590980400,4038872,1314,457389628
1590984000,4038948,1312,457399479
1590987600,4039029,1311,457408078
1590991200,4039087,1312,457419951
1590994800,4039121,1312,457432576
1590998400,4039186,1313,457445480
1591002000,4039215,1314,457456363
1591005600,4039228,1315,457467734
1591009200,4039273,1315,457478571
1591012800,4039288,1315,457492390
1591016400,4039339,1316,457497929
1591020000,4039391,1317,457515301
1591023600,4039455,1318,457532048
1591027200,4039463,1317,457548014
1591030800,4039522,1315,457552280
1591034400,4039574,1316,457556235
1591038000,4039640,1318,457566750
1591041600,4039699,1319,457577411
1591045200,4039742,1319,457586717
1591048800,4039746,1320,457596423
1591052400,4039764,1319,457606202
1591056000,4039800,1320,457615783
1591059600,4039837,1318,457625699
1591063200,4039883,1316,457635062
1591066800,4039944,1314,457639475
1591070400,4040006,1315,457650233
1591074000,4040051,1314,457662555
1591077600,4040098,1315,457672066
1591081200,4040150,1314,457682330
1591084800,4040181,1314,457690275
1591088400,4040243,1315,457701219
1591092000,4040285,1316,457714029
1591095600,4040331,1316,457727581
1591099200,4040369,1316,457724076
1591102800,4040386,1315,457738507
1591106400,4040384,1316,457743486
1591110000,4040434,1316,457762545
1591113600,4040487,1316,457779223
1591117200,4040538,1317,457793720
1591120800,4040576,1317,457806630
1591124400,4040619,1314,457816158
1591128000,4040638,1313,457817151
1591131600,4040702,1311,457825783
1591135200,4040715,1312,457834719
1591138800,4040781,1316,457845044
1591142400,4040808,1315,457854969
1591146000,4040864,1313,457849660
1591149600,4040920,1313,457858528
1591153200,4040998,1312,457867042
1591156800,4041052,1311,457872988
1591160400,4041122,1311,457884741
1591164000,4041305,1312,457894324
1591167600,4041357,1312,457905948
1591171200,4041415,1314,457913774
1591174800,4041469,1316,457924699
1591178400,4041504,1317,457937563
1591182000,4041531,1315,457951970
1591185600,4041560,1314,457965675
1591189200,4041589,1314,457981346
1591192800,4041633,1315,457998299
1591196400,4041686,1314,458015620
1591200000,4041723,1315,458032647
1591203600,4041775,1313,458043617
1591207200,4041817,1314,458045793
1591210800,4041667,1315,458053863
1591214400,4041515,1315,458063544
1591218000,4041567,1315,458072498
1591221600,4041611,1314,458081868
1591225200,4041650,1315,458090317
1591228800,4041698,1315,458099420
1591232400,4041728,1314,458108892
1591236000,4041754,1314,458118128
1591239600,4041774,1311,458116003
1591243200,4041812,1310,458127568
1591246800,4041867,1311,458138810
1591250400,4041927,1312,458149504
1591254000,4041985,1312,458160570
1591257600,4042007,1313,458170174
1591261200,4042080,1313,458181809
1591264800,4042163,1312,458194313
1591268400,4042178,1313,458182315
1591272000,4042235,1313,458195084
1591275600,4042281,1313,458208236
1591279200,4042313,1311,458226087
1591282800,4042356,1311,458168261
1591286400,4042389,1310,458182837
1591290000,4042433,1310,458192113
1591293600,4042455,1311,458204058
1591297200,4042492,1310,458213325
1591300800,4042268,1311,458221544
1591304400,4042305,1310,458230947
1591308000,4042340,1307,458240362
1591311600,4042384,1307,458249127
1591315200,4042405,1307,458258121
1591318800,4042438,1307,458267254
1591322400,4042492,1305,458276387
1591326000,4042545,1304,458279295
1591329600,4042595,1305,458290936
1591333200,4042633,1305,458302136
1591336800,4042687,1305,458312533
1591340400,4042742,1305,458323718
1591344000,4042784,1307,458334962
1591347600,4042804,1308,458347126
1591351200,4042842,1308,458359408
1591354800,4042886,1308,458373313
1591358400,4042936,1305,458387988
1591362000,4042973,1304,458403183
1591365600,4043025,1305,458420547
1591369200,4043071,1306,458436299
1591372800,4043121,1307,458452173
1591376400,4043163,1307,458464263
1591380000,4043213,1307,458476239
1591383600,4043262,1306,458486806
1591387200,4043304,1306,458496077
1591390800,4043350,1304,458504875
1591394400,4043397,1304,458512602
1591398000,4042716,1304,458521308
1591401600,4042753,1303,458529158
1591405200,4042796,1304,458538171
1591408800,4042836,1303,458546308
1591412400,4042899,1303,458553396
1591416000,4042937,1302,458564235
1591419600,4043002,1302,458576433
1591423200,4043054,1304,458585507
1591426800,4043098,1305,458596443
1591430400,4043153,1305,458572240
1591434000,4043191,1304,458582110
1591437600,4043253,1305,458596181
1591441200,4043434,1304,458657488
1591444800,4043468,1305,458669764
1591448400,4043507,1305,458684491
1591452000,4043549,1305,458698468
1591455600,4043611,1306,458712302
1591459200,4043652,1306,458724601
1591462800,4043709,1305,458735998
1591466400,4043770,1305,458747176
1591470000,4043803,1305,458757545
1591473600,4043852,1306,458766809
1591477200,4043871,1306,458775521
1591480800,4043932,1305,458783079
1591484400,4043963,1305,458791252
1591488000,4043986,1305,458799111
1591491600,4044024,1304,458807276
1591495200,4044073,1304,458816090
1591498800,4044093,1305,458823642
1591502400,4044135,1305,458834319
1591506000,4044167,1304,458843957
1591509600,4044203,1306,458854825
1591513200,4044241,1306,458865693
1591516800,4044277,1305,458876569
1591520400,4044303,1305,458890098
1591524000,4044341,1305,458903980
1591527600,4044376,1305,458916602
1591531200,4044421,1305,458929818
1591534800,4044458,1305,458944992
1591538400,4044503,1305,458961349
1591542000,4044542,1304,458973784
1591545600,4044585,1304,458989358
1591549200,4044640,1303,459000319
1591552800,4044685,1304,459010539
1591556400,4044680,1305,459019871
1591560000,4044710,1307,459028622
1591563600,4044692,1308,459036125
1591567200,4044721,1311,459044100
1591570800,4044765,1308,459049508
1591574400,4044815,1308,459058266
1591578000,4044857,1308,459067145
1591581600,4044907,1307,459076682
1591585200,4044938,1308,459086352
1591588800,4044993,1307,459096965
1591592400,4045034,1307,459108585
1591596000,4045082,1308,459114897
1591599600,4045131,1307,459124087
1591603200,4045177,1308,459132177
1591606800,4045240,1308,459147574
1591610400,4045230,1308,459162138
1591614000,4045260,1309,459168739
1591617600,4045290,1310,459139961
1591621200,4045345,1309,459150441
1591624800,4045391,1308,459164900
1591628400,4045403,1308,459180237
1591632000,4045448,1308,459193046
1591635600,4045501,1308,459206560
1591639200,4045552,1310,459219052
1591642800,4045598,1309,459228207
1591646400,4045627,1310,459237025
1591650000,4045669,1310,459246286
